site_id,latitude,longitude,count
105,13.568373,100.439072,1
106,13.56839,100.438185,1
107,13.569073,100.4377255,2
108,13.56846,100.424249,1
109,13.5689395,100.424039,2
110,13.5693595,100.4174918,4
111,13.569024,100.415194,1
112,13.568805,100.422458,1
113,13.568844,100.422292,1
114,13.56907,100.436439,1
115,13.569738,100.420763,2
116,13.5700845,100.4244365,2
117,13.5701035,100.4351075,2
118,13.57059,100.437843,2
119,13.5706545,100.4407815,2
120,13.570995,100.431524,1
121,13.571163,100.442191,1
122,13.571763,100.442382,1
123,13.571216,100.392168,1
124,13.5719635,100.424021,2
125,13.572995,100.425216,1
126,13.571591,100.412788,1
127,13.571953,100.413118,1
128,13.571726,100.440432,1
129,13.571832,100.439807,1
130,13.571867,100.41654,1
131,13.571925,100.441534,1
132,13.571943,100.409919,1
133,13.57283013,100.4110284,5
134,13.571986,100.421672,1
135,13.572333,100.442915,1
136,13.573026,100.442841,1
137,13.57269,100.438052,1
138,13.57324,100.418427,2
139,13.57356362,100.4232862,4
140,13.574793,100.422505,1
141,13.573462,100.441204,1
142,13.574135,100.441997,2
143,13.573803,100.4452295,2
144,13.57411888,100.4135783,4
145,13.574204,100.4393105,2
146,13.57424513,100.4160898,7
147,13.573975,100.419767,1
148,13.574863,100.420178,1
149,13.574554,100.387162,1
150,13.574818,100.386898,1
151,13.5747935,100.424633,2
152,13.574767,100.426015,1
153,13.574615,100.443418,1
154,13.575357,100.440706,1
155,13.575753,100.4188525,2
156,13.57572625,100.4380352,3
157,13.575568,100.414955,1
158,13.5761835,100.421136,2
159,13.5759115,100.4429725,2
160,13.576627,100.442011,2
161,13.5763255,100.410646,2
162,13.575969,100.387422,1
163,13.576478,100.386737,1
164,13.5771015,100.387222,2
165,13.5769515,100.4240985,2
166,13.5773165,100.4253428,3
167,13.5769805,100.4280472,3
168,13.5770685,100.3887591,5
169,13.57707025,100.414958,3
170,13.576713,100.426522,1
171,13.5770285,100.4127628,3
172,13.578479,100.412757,1
173,13.5771665,100.4409295,2
174,13.5770425,100.3929545,2
175,13.577206,100.390342,1
176,13.577391,100.390392,1
177,13.5774415,100.3914565,2
178,13.577568,100.38995,1
179,13.577766,100.439716,1
180,13.577911,100.41482,1
181,13.57821,100.414732,1
182,13.577915,100.389542,1
183,13.57808,100.419076,1
184,13.5786205,100.4184895,2
185,13.578622,100.430111,2
186,13.578641,100.431016,1
187,13.578365,100.417712,1
188,13.578784,100.388877,2
189,13.578727,100.387881,2
190,13.57878244,100.3906223,10
191,13.578763,100.428582,1
192,13.5791435,100.4197848,3
193,13.57936138,100.4239047,6
194,13.5813215,100.4228975,2
195,13.578926,100.385696,1
196,13.57897,100.385455,1
197,13.579138,100.385525,1
198,13.579165,100.3927715,2
199,13.57938525,100.4214003,3
200,13.579331,100.414852,1
201,13.58008088,100.3867135,7
202,13.579445,100.385428,1
203,13.58033,100.4160828,3
204,13.579608,100.440315,1
205,13.58053602,100.3893448,10
206,13.579703,100.418246,1
207,13.579833,100.429257,1
208,13.579997,100.430011,1
209,13.580021,100.412409,2
210,13.58010063,100.3925593,4
211,13.580138,100.385615,1
212,13.580304,100.426371,1
213,13.58105175,100.4274178,3
214,13.580505,100.437205,1
215,13.580938,100.392116,1
216,13.581352,100.392072,1
217,13.580954,100.419972,1
218,13.581653,100.4190795,2
219,13.581271,100.413836,2
220,13.581359,100.425408,1
221,13.581786,100.425061,1
222,13.5817345,100.387927,2
223,13.58200506,100.3900297,7
224,13.581654,100.386389,1
225,13.58167,100.387009,1
226,13.581765,100.410308,1
227,13.581854,100.385628,1
228,13.58305825,100.3967901,9
229,13.58240263,100.3933844,5
230,13.5827335,100.4310975,2
231,13.582547,100.4276028,3
232,13.58277288,100.3913618,5
233,13.5827545,100.395276,2
234,13.582812,100.386401,1
235,13.582992,100.3887575,2
236,13.583018,100.385621,1
237,13.583166,100.385611,1
238,13.583301,100.3874635,2
239,13.58366731,100.390179,5
240,13.583848,100.3926805,4
241,13.583516,100.393491,1
242,13.583593,100.394144,1
243,13.583656,100.39442,1
244,13.58418425,100.3887898,3
245,13.5841325,100.4283765,2
246,13.584535,100.429067,1
247,13.58500481,100.3951902,6
248,13.584209,100.430536,1
249,13.584234,100.431397,1
250,13.5845195,100.3942398,3
251,13.58497425,100.3915793,3
252,13.58603658,100.3974122,17
253,13.584673,100.426698,1
254,13.586316,100.426533,1
255,13.584755,100.387312,1
256,13.584908,100.3866885,2
257,13.5849315,100.3927915,2
258,13.58499,100.3881385,2
259,13.585201,100.389704,1
260,13.585482,100.388902,1
261,13.585593,100.3928735,3
262,13.586062,100.393288,1
263,13.58557925,100.390476,3
264,13.585479,100.385417,1
265,13.58612663,100.431047,5
266,13.5861385,100.3863033,3
267,13.587061,100.386347,1
268,13.586377,100.387322,1
269,13.586685,100.387526,1
270,13.5864155,100.391139,2
271,13.586871,100.391083,1
272,13.586393,100.388223,1
273,13.586748,100.389136,2
274,13.586751,100.388665,1
275,13.58788,100.4291605,3
276,13.587271,100.4923408,3
277,13.587199,100.385203,1
278,13.587502,100.385263,1
279,13.587248,100.391721,2
280,13.587531,100.391388,1
281,13.58776313,100.4912925,5
282,13.58786575,100.3926693,4
283,13.58774525,100.4906345,4
284,13.587528,100.430571,1
285,13.58778725,100.3901393,3
286,13.5876555,100.4931625,2
287,13.5878015,100.4328735,4
288,13.587695,100.431949,1
289,13.5879295,100.385757,2
290,13.587834,100.49194,1
291,13.5883675,100.492248,2
292,13.588274,100.434988,2
293,13.587989,100.3850035,2
294,13.588068,100.4946663,3
295,13.58817925,100.3876645,3
296,13.58921625,100.3876888,5
297,13.58891813,100.4226181,5
298,13.58957147,100.3919548,9
299,13.588341,100.427194,1
300,13.588915,100.4930855,3
301,13.588601,100.389596,1
302,13.58874,100.494824,1
303,13.588833,100.495485,1
304,13.588911,100.4902385,2
305,13.589453,100.4902065,2
306,13.588877,100.3851645,2
307,13.5894025,100.3853198,3
308,13.588875,100.389049,1
309,13.589377,100.388883,1
310,13.58946475,100.4238785,3
311,13.58946525,100.3866454,4
312,13.5892725,100.389701,2
313,13.5896605,100.427022,2
314,13.589525,100.493392,2
315,13.589469,100.425712,1
316,13.589506,100.42481,1
317,13.58959,100.488832,1
318,13.58986225,100.491919,3
319,13.59012063,100.4895131,6
320,13.589705,100.495438,1
321,13.589916,100.49577,1
322,13.5897865,100.4883195,3
323,13.590279,100.488152,1
324,13.59010225,100.4317585,3
325,13.590215,100.430602,1
326,13.58989,100.494505,2
327,13.58983,100.435226,1
328,13.5899985,100.4345855,2
329,13.589954,100.389354,1
330,13.59015975,100.3847958,3
331,13.590129,100.493421,1
332,13.590325,100.493677,1
333,13.590261,100.497233,2
334,13.590534,100.4947352,4
335,13.59103075,100.4950978,3
336,13.590403,100.496089,1
337,13.590729,100.4965415,2
338,13.59076609,100.3877864,6
339,13.590434,100.383012,1
340,13.5906415,100.4873847,3
341,13.5906565,100.3896295,2
342,13.590601,100.491019,1
343,13.5911255,100.4915533,3
344,13.590629,100.4887255,2
345,13.590657,100.386332,1
346,13.590749,100.421511,1
347,13.590813,100.492489,1
348,13.590841,100.486531,1
349,13.590911,100.383565,1
350,13.591459,100.383374,1
351,13.59118713,100.4903351,5
352,13.590967,100.493665,1
353,13.5912325,100.3828055,2
354,13.591218,100.3849905,2
355,13.591117,100.427117,1
356,13.59120825,100.425222,3
357,13.592558,100.425138,1
358,13.59131,100.4983595,2
359,13.591221,100.381642,1
360,13.591678,100.382144,1
361,13.59142775,100.389971,3
362,13.591515,100.496086,1
363,13.592232,100.49596,1
364,13.591591,100.4976223,3
365,13.591547,100.391942,1
366,13.591734,100.39159,1
367,13.59162575,100.4882205,3
368,13.591657,100.494186,2
369,13.591936,100.4946002,4
370,13.591641,100.386379,1
371,13.59199,100.386569,1
372,13.591658,100.48925,1
373,13.591994,100.489107,1
374,13.591678,100.385633,1
375,13.592245,100.3853805,2
376,13.59217925,100.4916989,5
377,13.592383,100.490858,1
378,13.591959,100.4335985,2
379,13.591879,100.487455,1
380,13.592219,100.486819,1
381,13.59206919,100.498492,5
382,13.5920405,100.3912065,2
383,13.5920345,100.387175,2
384,13.59211575,100.392121,3
385,13.59224375,100.4898829,4
386,13.59215,100.388348,2
387,13.592052,100.431441,1
388,13.59237012,100.4303154,4
389,13.5921265,100.493505,2
390,13.592208,100.49774,1
391,13.592283,100.390387,1
392,13.592329,100.389642,1
393,13.59234,100.392965,1
394,13.59255012,100.494727,4
395,13.592506,100.433771,1
396,13.592619,100.434063,1
397,13.59284263,100.4941047,4
398,13.5927445,100.49753,2
399,13.5928825,100.387391,2
400,13.5926805,100.4085565,3
401,13.59297563,100.3977589,5
402,13.5927005,100.3998735,2
403,13.592665,100.383598,1
404,13.5928,100.383298,1
405,13.592721,100.4043165,2
406,13.5927615,100.384888,2
407,13.592752,100.395254,1
408,13.5928335,100.3828975,2
409,13.592871,100.495271,1
410,13.592994,100.435835,2
411,13.59325375,100.3904942,5
412,13.592956,100.396671,1
413,13.592963,100.402682,1
414,13.593001,100.498296,1
415,13.593004,100.403177,1
416,13.593176,100.403371,1
417,13.593026,100.407015,1
418,13.593042,100.405521,1
419,13.59344888,100.3888044,5
420,13.593076,100.492766,1
421,13.593151,100.493385,1
422,13.593166,100.49695,1
423,13.593423,100.49716,1
424,13.59328725,100.3924067,4
425,13.593208,100.382404,1
426,13.593249,100.497771,1
427,13.593704,100.4978715,3
428,13.593906,100.3990226,5
429,13.593338,100.396985,1
430,13.5934145,100.39671,2
431,13.593484,100.394271,2
432,13.59343,100.393487,1
433,13.5934115,100.496418,2
434,13.593858,100.49673,1
435,13.5934445,100.4947965,2
436,13.593452,100.402387,1
437,13.5939175,100.4075485,2
438,13.5937845,100.381165,2
439,13.59399925,100.492891,4
440,13.59379,100.380055,1
441,13.593871,100.495507,2
442,13.593915,100.385597,1
443,13.594056,100.382429,2
444,13.59430494,100.3911037,8
445,13.594152,100.406675,2
446,13.594571,100.4061518,3
447,13.594692,100.4092261,5
448,13.59471719,100.4020901,7
449,13.593989,100.383703,1
450,13.59402325,100.4987638,3
451,13.593992,100.431304,1
452,13.594075,100.4035045,2
453,13.594013,100.495859,1
454,13.594046,100.379061,1
455,13.594622,100.379262,2
456,13.594137,100.379697,1
457,13.594184,100.387954,1
458,13.594188,100.379881,1
459,13.594263,100.379897,1
460,13.594191,100.495782,1
461,13.594226,100.49589,2
462,13.594333,100.38544,2
463,13.594412,100.434277,2
464,13.59588188,100.4349154,4
465,13.59470425,100.4974779,6
466,13.59516763,100.4965709,4
467,13.59481963,100.3897028,6
468,13.594458,100.39237,1
469,13.59478975,100.4987833,4
470,13.595166,100.499162,1
471,13.5948485,100.39691,2
472,13.594625,100.385187,1
473,13.594727,100.385297,1
474,13.59495013,100.3866755,4
475,13.594658,100.403735,1
476,13.594682,100.388825,1
477,13.594688,100.495279,1
478,13.594787,100.426853,1
479,13.59532825,100.429215,4
480,13.595421,100.4369295,2
481,13.594902,100.494029,3
482,13.594842,100.407119,1
483,13.594878,100.399795,1
484,13.595087,100.4033105,2
485,13.595024,100.398477,1
486,13.595417,100.398543,1
487,13.595037,100.492531,1
488,13.595277,100.493223,1
489,13.595041,100.383897,1
490,13.59546625,100.3957803,3
491,13.595481,100.3925305,3
492,13.595112,100.380216,1
493,13.595304,100.380366,1
494,13.5953255,100.4057055,2
495,13.595128,100.391793,1
496,13.595144,100.378935,1
497,13.5952665,100.388397,2
498,13.595675,100.388766,1
499,13.59528,100.404327,1
500,13.595454,100.384576,2
501,13.595466,100.385253,1
502,13.595319,100.403705,1
503,13.595413,100.403991,1
504,13.59561425,100.3944763,3
505,13.59663675,100.4082244,9
506,13.597917,100.408777,1
507,13.595369,100.495237,1
508,13.59570225,100.495613,3
509,13.5957035,100.3903983,3
510,13.595603,100.3893725,3
511,13.595496,100.400678,1
512,13.595522,100.38223,1
513,13.595946,100.3822075,2
514,13.5958245,100.404607,2
515,13.595665,100.49894,1
516,13.59607,100.498873,1
517,13.5957575,100.3913435,2
518,13.596383,100.3914175,2
519,13.595911,100.4947178,3
520,13.5958555,100.4000925,2
521,13.5959925,100.400541,2
522,13.595754,100.383316,1
523,13.595842,100.382804,1
524,13.595849,100.382714,1
525,13.595926,100.4920215,2
526,13.5963465,100.406334,2
527,13.595998,100.431645,1
528,13.597535,100.430709,1
529,13.596017,100.382805,1
530,13.596214,100.3875945,2
531,13.5962395,100.5004248,3
532,13.596142,100.404047,1
533,13.59658625,100.3987075,4
534,13.596175,100.385434,1
535,13.59634025,100.402517,5
536,13.596278,100.395183,1
537,13.596601,100.396048,1
538,13.596517,100.4964943,3
539,13.5965635,100.494104,2
540,13.596361,100.388882,1
541,13.596762,100.389051,1
542,13.596395,100.380682,1
543,13.596714,100.380211,1
544,13.596397,100.405016,1
545,13.59678913,100.4979515,4
546,13.59712725,100.4275838,4
547,13.59690163,100.5017759,5
548,13.596532,100.404398,1
549,13.5967795,100.3850745,2
550,13.596592,100.502877,1
551,13.596673,100.4928585,2
552,13.5970145,100.390534,2
553,13.597053,100.3820385,3
554,13.5969155,100.40037,3
555,13.596888,100.50019,1
556,13.5971305,100.4997375,2
557,13.59755703,100.3978286,12
558,13.596901,100.404055,1
559,13.597243,100.404331,1
560,13.596943,100.511347,1
561,13.597245,100.511235,1
562,13.596989,100.383883,1
563,13.597013,100.384466,1
564,13.5972505,100.500867,2
565,13.597002,100.401107,1
566,13.597207,100.401108,1
567,13.597027,100.389543,1
568,13.5970885,100.433481,2
569,13.5970895,100.4032155,2
570,13.597411,100.4055495,3
571,13.5971,100.387581,1
572,13.597118,100.391691,1
573,13.597333,100.3924315,2
574,13.5974825,100.4944585,6
575,13.5973035,100.393401,2
576,13.5973935,100.4957505,2
577,13.597338,100.3946045,2
578,13.597231,100.388969,1
579,13.59757087,100.3859242,5
580,13.597461,100.382835,1
581,13.59751,100.403918,1
582,13.5977205,100.4006118,3
583,13.597538,100.509841,1
584,13.5979335,100.5101925,2
585,13.597544,100.507403,1
586,13.597999,100.507746,1
587,13.597571,100.508812,1
588,13.5978885,100.5067115,2
589,13.597594,100.500249,1
590,13.5976495,100.401452,2
591,13.598131,100.401561,1
592,13.59772175,100.4963776,4
593,13.597656,100.399528,1
594,13.597819,100.5014395,2
595,13.5981805,100.4990922,3
596,13.59853988,100.4936098,7
597,13.597852,100.387351,1
598,13.598476,100.387688,1
599,13.597867,100.382504,1
600,13.59787,100.382175,1
601,13.5978995,100.4924335,2
602,13.597901,100.381704,1
603,13.597909,100.404616,1
604,13.597989,100.510926,1
605,13.597993,100.402177,1
606,13.59843225,100.4024425,3
607,13.597997,100.389311,1
608,13.598031,100.497475,1
609,13.59833575,100.3917055,4
610,13.59946125,100.3921685,3
611,13.59824375,100.4235618,4
612,13.598091,100.421129,1
613,13.59865625,100.3954482,4
614,13.59881825,100.4360228,3
615,13.598424,100.403325,2
616,13.59816,100.386437,1
617,13.5983675,100.379753,3
618,13.598252,100.5006545,2
619,13.598709,100.500331,1
620,13.598248,100.496873,1
621,13.59843788,100.5020933,4
622,13.598319,100.49638,1
623,13.598751,100.496391,1
624,13.5984995,100.4945975,2
625,13.59858563,100.5081085,4
626,13.598509,100.385976,2
627,13.59876025,100.3855003,3
628,13.5984545,100.4220505,2
629,13.598962,100.422731,1
630,13.598408,100.40547,1
631,13.598413,100.384423,1
632,13.5985525,100.38064,2
633,13.59888763,100.4003835,5
634,13.598518,100.509915,1
635,13.599016,100.50977,1
636,13.598519,100.495386,1
637,13.59865,100.495733,1
638,13.598532,100.503502,1
639,13.5986295,100.510999,2
640,13.598578,100.510444,1
641,13.598591,100.497797,1
642,13.598598,100.379179,1
643,13.59899,100.378774,1
644,13.59862,100.382921,1
645,13.5988075,100.3831275,2
646,13.5989415,100.3970065,2
647,13.5987705,100.4065345,2
648,13.5989135,100.42419,3
649,13.59892113,100.5011723,4
650,13.598774,100.502868,1
651,13.59911775,100.4922578,4
652,13.598824,100.4248595,2
653,13.598977,100.433579,2
654,13.5990495,100.389563,2
655,13.5988295,100.401641,2
656,13.5989605,100.5091535,2
657,13.5989555,100.5116428,3
658,13.59887,100.425639,1
659,13.598905,100.420819,1
660,13.599148,100.42133,1
661,13.599008,100.3824105,2
662,13.59949394,100.3936451,7
663,13.598955,100.381296,1
664,13.598994,100.508348,1
665,13.599247,100.5081795,2
666,13.599038,100.381739,1
667,13.599364,100.381542,1
668,13.599043,100.505909,1
669,13.59917938,100.5071225,5
670,13.599099,100.427701,1
671,13.599104,100.505505,1
672,13.59930025,100.4056043,3
673,13.599135,100.387035,1
674,13.599658,100.386648,2
675,13.59942,100.4951655,3
676,13.599162,100.503045,1
677,13.599453,100.503069,1
678,13.599175,100.379542,1
679,13.5994295,100.5103338,3
680,13.599207,100.497365,1
681,13.5992925,100.495916,2
682,13.59960288,100.3987314,7
683,13.59960525,100.5043257,3
684,13.599466,100.387631,2
685,13.599331,100.506074,1
686,13.599434,100.506309,1
687,13.599357,100.508764,1
688,13.5995295,100.5085828,3
689,13.599359,100.39087,1
690,13.5996465,100.3837535,2
691,13.599378,100.425114,1
692,13.599423,100.404179,1
693,13.599427,100.382172,1
694,13.599786,100.382346,1
695,13.5995365,100.4257855,2
696,13.599661,100.426104,1
697,13.599541,100.500489,1
698,13.599607,100.49994,1
699,13.59957,100.506783,1
700,13.599585,100.405225,1
701,13.599806,100.405282,1
702,13.59967625,100.5113502,3
703,13.59996725,100.4940875,3
704,13.599631,100.509817,1
705,13.599802,100.5097218,3
706,13.59966,100.501356,1
707,13.599711,100.43225,1
708,13.599839,100.431148,1
709,13.599734,100.420905,1
710,13.600108,100.420845,1
711,13.599745,100.402018,1
712,13.60050688,100.4091568,5
713,13.599747,100.502022,1
714,13.600164,100.5017815,2
715,13.599755,100.425413,1
716,13.599775,100.4971115,2
717,13.599772,100.50882,1
718,13.5998275,100.4249655,2
719,13.599806,100.402996,1
720,13.600105,100.402823,1
721,13.5999175,100.506266,2
722,13.600034,100.49296,2
723,13.600122,100.492538,1
724,13.599876,100.422501,1
725,13.599909,100.3799935,2
726,13.5999945,100.380905,2
727,13.60008325,100.403678,3
728,13.6000995,100.381746,2
729,13.599938,100.401001,1
730,13.5999655,100.395459,2
731,13.599992,100.498962,1
732,13.600229,100.498437,1
733,13.60033575,100.429709,3
734,13.600028,100.401657,1
735,13.6003735,100.401693,2
736,13.600111,100.507092,2
737,13.600678,100.506968,1
738,13.600105,100.497871,1
739,13.600108,100.406205,1
740,13.600122,100.3853525,2
741,13.600154,100.421334,1
742,13.6002355,100.423784,2
743,13.600199,100.510853,1
744,13.600451,100.511064,1
745,13.60036,100.3831053,3
746,13.600214,100.50904,1
747,13.600416,100.508995,1
748,13.600216,100.497356,1
749,13.600386,100.497179,1
750,13.6002605,100.5086645,2
751,13.600222,100.508188,1
752,13.600233,100.390474,1
753,13.6009625,100.3903188,3
754,13.60035425,100.3878984,5
755,13.600257,100.510392,1
756,13.6002585,100.495075,2
757,13.600397,100.49547,1
758,13.6003,100.504718,1
759,13.600742,100.504949,1
760,13.600301,100.434347,1
761,13.60145625,100.4352023,3
762,13.60092181,100.4068077,5
763,13.600564,100.3941823,4
764,13.60032,100.511411,1
765,13.60042075,100.4261348,3
766,13.600338,100.502231,1
767,13.600485,100.500415,2
768,13.60054863,100.3969295,5
769,13.600381,100.404966,1
770,13.6005635,100.379751,2
771,13.600409,100.402382,1
772,13.60092463,100.4009393,5
773,13.600477,100.391277,1
774,13.60049,100.403297,1
775,13.60080088,100.3840092,4
776,13.6008435,100.4080515,2
777,13.600514,100.492245,1
778,13.600596,100.492163,1
779,13.600538,100.379228,1
780,13.60076,100.379365,1
781,13.6006275,100.5117145,2
782,13.600882,100.392602,2
783,13.600681,100.5015075,2
784,13.60059,100.492836,1
785,13.600605,100.494712,1
786,13.600623,100.502993,1
787,13.600872,100.4964485,2
788,13.60108,100.5096532,3
789,13.600705,100.498089,1
790,13.60109725,100.3983391,4
791,13.600815,100.40193,1
792,13.600838,100.380525,2
793,13.6008495,100.4025815,2
794,13.600837,100.42059,1
795,13.600857,100.497232,1
796,13.60102,100.4038105,3
797,13.60104225,100.384715,4
798,13.600934,100.4999835,2
799,13.6009745,100.3786125,2
800,13.60114025,100.4991463,3
801,13.600942,100.404413,1
802,13.600952,100.405551,1
803,13.600959,100.402984,1
804,13.600987,100.403336,1
805,13.6013,100.494176,3
806,13.600976,100.385272,1
807,13.600979,100.432914,1
808,13.601021,100.432345,1
809,13.601139,100.3955068,3
810,13.60113325,100.4921268,3
811,13.6011165,100.421455,2
812,13.6011835,100.5124815,2
813,13.60108675,100.3890307,3
814,13.601021,100.385694,1
815,13.601368,100.385517,1
816,13.601033,100.387856,1
817,13.601171,100.38762,1
818,13.6010645,100.4276165,2
819,13.601903,100.4281,1
820,13.601093,100.423938,1
821,13.60135925,100.423684,3
822,13.601125,100.430858,1
823,13.601632,100.431411,1
824,13.60136625,100.3801048,3
825,13.60152525,100.5104873,3
826,13.601174,100.425711,1
827,13.601178,100.511324,1
828,13.601192,100.379508,1
829,13.6013175,100.500585,2
830,13.601232,100.382478,1
831,13.6013165,100.3823105,2
832,13.601247,100.505701,1
833,13.601446,100.506348,1
834,13.601282,100.501949,1
835,13.60134,100.388084,1
836,13.601411,100.499776,2
837,13.601364,100.504587,1
838,13.602042,100.504715,1
839,13.601374,100.391704,1
840,13.6023185,100.3919635,2
841,13.601376,100.424904,1
842,13.6014125,100.4981955,2
843,13.601381,100.495475,1
844,13.6014,100.386459,1
845,13.601411,100.385908,1
846,13.601425,100.497225,1
847,13.601454,100.507327,1
848,13.601791,100.507557,1
849,13.60148,100.394817,1
850,13.601481,100.387394,1
851,13.60159225,100.5082058,3
852,13.601521,100.501303,1
853,13.601532,100.379057,1
854,13.601565,100.436945,1
855,13.601574,100.494893,1
856,13.601896,100.494694,1
857,13.60230462,100.4291783,5
858,13.601637,100.38189,1
859,13.60189931,100.3809378,5
860,13.601721,100.3827,1
861,13.601785,100.396062,5
862,13.60173,100.402067,1
863,13.601934,100.402231,1
864,13.601873,100.393602,2
865,13.602063,100.393315,1
866,13.601738,100.499544,1
867,13.601897,100.499414,1
868,13.601749,100.50181,1
869,13.601756,100.40522,1
870,13.601806,100.405702,1
871,13.6019705,100.385118,3
872,13.601802,100.493226,1
873,13.601936,100.400799,2
874,13.6018125,100.424421,2
875,13.601815,100.495281,1
876,13.60182,100.496223,1
877,13.6021795,100.3862262,3
878,13.60192,100.386762,1
879,13.601849,100.38992,1
880,13.601889,100.432839,1
881,13.60196775,100.4081975,3
882,13.6019475,100.3829895,2
883,13.601958,100.382755,1
884,13.602027,100.4922435,2
885,13.601949,100.507042,1
886,13.602401,100.507278,1
887,13.601968,100.50218,1
888,13.602132,100.502342,1
889,13.6020535,100.494018,2
890,13.601999,100.500053,1
891,13.602171,100.506113,2
892,13.6024265,100.4261735,4
893,13.6021505,100.502955,2
894,13.60229525,100.3887147,3
895,13.602696,100.389433,1
896,13.602059,100.406211,1
897,13.60233,100.406381,1
898,13.6020995,100.497004,2
899,13.60222025,100.5111635,3
900,13.602474,100.420807,2
901,13.602083,100.382517,1
902,13.602213,100.399228,3
903,13.602103,100.501195,1
904,13.602106,100.394376,1
905,13.602192,100.503731,1
906,13.602214,100.508584,1
907,13.602343,100.5091125,2
908,13.602351,100.4988605,2
909,13.602458,100.498605,1
910,13.602279,100.39526,1
911,13.6026,100.395054,1
912,13.602299,100.401882,1
913,13.60271925,100.4232255,3
914,13.6024655,100.4245465,2
915,13.6025075,100.424903,2
916,13.602363,100.424188,1
917,13.602422,100.396903,1
918,13.602498,100.3982725,2
919,13.602856,100.398653,1
920,13.602522,100.3856085,2
921,13.6027905,100.421901,2
922,13.60292,100.4965518,4
923,13.6026765,100.500968,3
924,13.6027515,100.4302667,4
925,13.602803,100.430934,1
926,13.60284463,100.404587,7
927,13.602603,100.379042,1
928,13.602622,100.512523,1
929,13.6028,100.512101,1
930,13.602728,100.402749,2
931,13.602645,100.51162,1
932,13.602674,100.406072,1
933,13.602689,100.400191,1
934,13.602703,100.39345,1
935,13.602703,100.427357,1
936,13.602712,100.399779,1
937,13.602889,100.399942,1
938,13.602851,100.3944595,2
939,13.602784,100.382118,1
940,13.60335075,100.3822988,3
941,13.602791,100.434321,1
942,13.60335,100.433843,2
943,13.60317175,100.5040094,5
944,13.602828,100.386512,1
945,13.6033,100.38638,2
946,13.602838,100.498572,1
947,13.60285,100.380201,1
948,13.602861,100.424634,1
949,13.602976,100.5031285,2
950,13.602896,100.510519,1
951,13.6035365,100.5104715,2
952,13.602911,100.436028,1
953,13.602915,100.408289,1
954,13.603452,100.408319,1
